Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Label
4.32122931711489,-6.0,11.981617546586335,29.43600867965489,1
4.329701004489772,-6.0,11.981617546586335,29.534491972596868,1
4.338883303706256,-6.0,11.981617546586335,29.632076031592987,1
4.348925142589609,-6.0,11.981617546586335,29.728746032203674,1
4.359454972125084,-6.0,11.981617546586335,29.824422674012567,1
4.3706088552623745,-6.0,11.981617546586335,29.91916579796367,1
4.381946907062954,-6.0,11.981617546586335,30.012887784200757,1
4.393866433425222,-6.0,11.981617546586335,30.105694029500114,1
4.400000000000002,-6.0,11.981617546586335,30.153484349056612,1
2.6182400598963484,-3.0,39.13088340806621,25.0,0
2.6182781581485486,-3.0,39.13088340806621,25.000012049686973,0
2.618316250425038,-3.0,39.13088340806621,25.00002409934814,0
2.618392426613072,-3.0,39.13088340806621,25.000048198567015,0
2.6185447457392685,-3.0,39.13088340806621,25.00009639659163,0
2.618849252215198,-3.0,39.13088340806621,25.00019279098842,0
2.6194577454827277,-3.0,39.13088340806621,25.00038557317231,0
2.620672698140682,-3.0,39.13088340806621,25.000771111091694,0
2.6230947313017294,-3.0,39.13088340806621,25.001542081018385,0
2.627908800396245,-3.0,39.13088340806621,25.00308359610102,0
2.6326885247900353,-3.0,39.13088340806621,25.004624688124807,0
2.6374354001793296,-3.0,39.13088340806621,25.006165357540567,0
2.6468420460652493,-3.0,39.13088340806621,25.009245710121093,0
2.6561299471863222,-3.0,39.13088340806621,25.012324518292075,0
2.674361667482993,-3.0,39.13088340806621,25.018477041357926,0
2.6921595501822106,-3.0,39.13088340806621,25.02462282805726,0
2.709544759589891,-3.0,39.13088340806621,25.030761854433308,0
2.7265343131776643,-3.0,39.13088340806621,25.036894157315885,0
2.7593812726489313,-3.0,39.13088340806621,25.0491389438115,0
2.79079694107024,-3.0,39.13088340806621,25.061358058904545,0
2.8208725247261803,-3.0,39.13088340806621,25.07355276641465,0
2.8772664268662647,-3.0,39.13088340806621,25.097874208453106,0
